-1.47018	11.7508
-20.7681	8.09808
42.3879	21.4883
3.43343	-49.4753
26.0882	13.2974
45.6888	33.7196
-33.4526	48.7353
-5.46504	25.1452
11.3955	7.71737
-42.021	7.25136
6.06231	15.9863
3.15758	-9.15022
-1.5297	-37.3898
30.0611	-27.9785
-1.93759	7.81514
36.7892	6.8113
-43.5539	-7.51919
-19.3166	47.328
5.89648	5.00213
-20.1919	12.6487
34.771	39.3376
-14.1172	-16.8587
-32.6501	32.4251
-7.19945	27.471
-4.53088	-5.04422
-29.4071	23.9903
-42.6695	-43.0643
-15.0555	29.0104
-8.65724	28.3519
-3.40669	-4.46787
48.1435	7.79565
1.15044	3.05071
-23.8282	27.1072
41.8882	-33.9749
16.5961	7.35203
-17.0751	-36.7154
-38.4564	-13.1181
-9.41896	-21.0006
10.3712	-23.1654
-2.79917	-39.029
-15.7675	-25.5694
38.092	33.1518
-22.9385	30.7279
17.3703	-4.09299
-5.46864	-18.9849
4.20313	-23.801
6.64145	29.8506
-41.7657	49.5378
8.75915	-31.3748
-7.74954	1.33
8.6636	43.0105
17.125	33.0144
37.3502	-28.7923
-10.1587	7.44049
24.5296	2.36132
35.2891	30.2093
-8.66001	7.32499
-34.7096	47.6987
20.3734	-19.1073
11.2442	1.66282
46.7607	3.14223
-37.4068	-35.9548
-46.4888	4.85253
6.14668	-35.6639
-20.8456	29.6872
7.4164	6.34621
26.4545	19.2765
23.9956	7.72505
-24.4477	26.4129
35.204	43.8418
37.9182	41.752
-5.04579	28.6112
-11.7961	9.80172
-38.5819	9.62768
-37.4556	-29.6841
31.4049	-36.4486
-21.7096	-12.1916
-44.8699	44.3293
17.8516	-16.809
23.6577	-6.27429
-39.6989	-24.3429
10.0433	28.7969
-29.5918	11.9168
5.38245	-2.10806
-49.7218	33.6348
-21.2527	-13.7478
20.8234	30.3244
3.81194	-43.3726
-48.5111	-38.7645
-20.1732	-23.1424
10.2631	-6.68554
39.4852	42.0982
-35.6491	-17.7542
-22.4204	-14.3389
-41.66	47.683
-43.86	-9.30234
-37.4319	-11.8982
49.709	25.0889
-17.5346	29.729
-40.0585	40.5982
48.0598	0.579175
42.2159	-21.6313
-34.2903	11.2349
17.9963	5.92443
-7.0512	46.4908
-8.17935	-11.6039
37.2838	-9.20114
-46.691	16.3668
-22.921	23.0785
-41.1084	-35.046
-40.2922	45.3338
21.1261	-4.94555
5.327	-13.1448
-10.4829	-28.682
13.493	39.3158
13.9415	2.49573
-14.7161	-11.4633
5.48476	-44.7638
-17.598	-13.8785
18.3317	36.978
-40.5433	-21.9949
20.8876	20.9029
-30.0325	8.17802
-30.4113	34.3118
-43.8633	30.2191
-3.0357	42.887
33.177	-16.9506
-46.5517	29.308
14.4663	-35.9358
-42.7254	17.3703
31.2879	-11.9204
46.1888	-24.942
46.6455	-37.928
-44.2144	-20.0308
-9.84399	8.27153
-38.2076	-26.3171
-21.4759	-16.0193
-33.681	21.7073
48.0539	-14.9494
44.5661	-2.55582
-35.4118	-22.1551
39.6957	31.6392
38.0455	-13.825
-32.714	-47.239
28.3935	7.23422
-29.0707	-10.6937
-40.9434	27.4778
-23.6218	-47.9249
-25.749	-10.8687
-26.4851	-5.91184
21.1778	38.6346
19.4477	19.0342
13.3926	36.4684
-30.2513	42.1305
1.83406	-21.7959
-41.5915	-13.4282
17.1278	23.04
-4.13717	12.6487
-16.1763	39.9533
19.5132	-12.8402
12.2696	46.1184
-28.113	-47.7111
-48.7321	46.6989
30.0564	-6.49434
44.2777	-6.8417
-12.4119	-36.9149
14.3571	-33.7611
-45.6832	-9.02636
-22.1073	-10.9557
44.7484	39.772
5.38623	2.52099
21.6215	-12.0193
-9.21191	-41.9502
-26.0871	-15.5787
30.8576	-16.9229
-37.9705	-3.83911
22.4898	-5.46776
-49.578	-41.1824
36.8072	-9.91924
23.1522	-49.7239
-18.8817	-31.3481
-36.1911	23.1583
5.94872	15.0998
-7.44763	-8.11872
18.761	-31.6833
-34.6943	-37.3853
-2.97022	-14.7457
-19.451	-32.9739
11.3661	-37.1203
-38.0011	46.8301
31.4068	37.9933
-14.273	2.14565
13.3136	32.6141
-11.494	-36.632
18.9449	-3.90123
-22.8046	22.6144
0.732404	29.7058
43.9614	-30.0241
43.8872	35.6901
44.7689	5.64413
10.7853	-37.2909
-8.27252	-27.0425
