-26.8602	-5.94897
28.9017	2.43881
4.84884	10.862
35.6985	46.4488
-41.3874	0.343016
22.9771	44.4216
30.1832	-18.6158
-18.9141	21.4467
-34.0842	-14.8545
33.0683	21.0769
19.9459	18.0955
-20.0654	1.67257
42.1111	12.4794
15.8316	32.6533
26.9612	5.00772
-36.7764	6.84046
-15.1312	39.8463
-25.9067	-37.7231
-23.5773	37.0726
-40.3794	3.49145
-30.2414	0.860687
-9.44701	-8.35092
-20.7902	-34.6986
47.1475	34.6401
-30.5659	-3.7891
-24.0409	35.8615
-20.1964	-43.4713
-9.25194	-33.2535
-4.92524	-1.3257
-36.2803	-48.0922
-1.854	11.9218
-46.911	3.08444
-10.5283	24.7337
48.3586	14.8251
26.8628	20.5404
23.9315	17.8379
6.01902	16.8478
32.7218	-49.1298
40.9501	21.5978
-49.7456	8.03875
33.433	-11.2221
-25.373	39.7631
41.7256	22.2553
-47.7087	-38.7514
-46.2791	-11.6262
3.0405	49.125
-33.9873	-29.9057
21.0336	-42.7154
-8.48549	-24.3594
4.6185	-25.495
26.0142	-49.5446
-3.01568	33.2813
-27.9051	20.209
4.67285	-13.5487
-21.8547	-16.5322
35.3708	-47.8813
12.88	32.3588
-49.1455	14.2794
-36.8587	-11.9258
-40.8844	7.7038
-29.5298	-37.6611
-22.9811	34.2684
2.05363	21.8112
-14.881	15.0407
-40.7713	-7.06559
-18.0782	10.9298
30.7522	9.39714
-48.8576	-48.9046
-45.5067	-38.5008
45.1326	9.65495
-34.3086	-27.6612
45.6504	27.3362
48.2599	11.4793
3.5968	34.9497
25.8048	39.7032
38.5139	24.4459
18.1848	-15.6862
0.0510863	9.43672
25.9062	-5.72112
12.6795	-16.3902
-26.6162	7.55045
-2.90103	-12.1161
45.8739	28.2694
1.83948	3.44222
-4.40692	36.9566
-13.1681	-24.0277
46.0085	-8.80549
29.7879	35.9897
-3.0221	15.6705
18.2093	-34.7116
49.2695	12.9254
-13.1335	-16.256
40.5643	-21.8593
-20.5119	16.9253
-35.0477	24.4653
-44.08	-1.09823
-13.8961	16.8503
29.4478	46.9822
18.3857	-36.8563
-24.5953	27.8111
23.7254	-27.8222
-37.8587	-24.712
-22.9519	-39.2771
29.3838	23.8828
-16.9459	-30.1196
