15.1316	25.7497
17.8301	15.8495
-33.0231	18.0607
-29.9289	-27.2855
-13.4445	-16.2241
-1.47657	0.132954
39.4839	35.5849
-32.4518	7.19952
40.9298	-0.20707
5.46726	-37.2975
-7.3553	-20.7804
-35.3572	49.9234
3.12578	-16.5247
-27.1511	-11.4107
0.800572	2.44861
12.54	28.0905
29.1497	-0.41483
15.8356	26.7131
-35.893	41.7163
3.80066	15.1627
-23.3258	10.55
5.13912	15.9883
-37.7542	-39.4351
47.2557	45.8343
-31.2853	26.3666
11.4656	1.95278
29.2808	40.2111
2.99217	11.6922
19.627	25.0215
-41.5375	3.92768
26.5594	-48.3467
48.7312	19.5673
-9.512	30.8425
2.35521	-1.58312
43.7345	-3.48002
-9.49432	27.7365
35.6481	38.2116
13.2413	-21.0723
26.3107	-14.4211
25.4817	-28.8926
-0.768943	-11.2945
-31.0665	-10.2874
-33.0046	-27.7645
-16.8564	49.2093
-11.6305	20.6091
