-38.1511	7.77332
29.2914	20.4678
32.586	15.3003
42.0891	20.4823
-29.4097	-7.90809
27.2931	37.8456
33.6277	-21.5637
-1.39788	24.0501
-18.6727	-12.7017
31.6801	26.5674
16.8609	27.1389
-36.0944	7.04387
42.1183	18.0715
2.22241	27.2066
29.6934	-4.75328
-6.43688	-1.7874
-44.579	46.0997
-31.2382	-13.0478
-22.1944	47.9093
-28.7431	6.07261
-24.462	-3.50906
14.3754	-39.4059
-0.721251	-24.4239
34.0689	45.9302
-44.3644	-3.14447
-24.0071	42.5212
-30.4606	-38.3809
2.39243	-43.8389
-16.9265	-10.4483
-28.2279	-31.7151
-1.67553	-8.86883
-40.9485	-9.148
-12.9398	33.3242
10.0001	18.0571
24.6501	19.3328
26.3655	-9.28284
29.7464	19.2652
8.11969	-48.731
49.1826	17.9732
-27.3906	2.60244
25.364	-14.9934
-29.917	27.8295
36.9566	1.55652
-44.4612	-45.4108
-48.1596	-10.3705
11.2409	42.4499
-45.5285	-48.0155
19.4657	-45.494
-19.613	-10.9906
19.7283	-35.8951
29.6377	-48.9508
-26.7842	8.90222
-32.0757	20.1185
11.9436	-1.62936
-21.1696	-3.2779
31.6621	-37.7656
-6.55917	35.016
-45.2237	15.1368
-30.5182	-29.2369
-25.1498	25.4864
-4.38499	-47.7056
-43.7111	48.6831
7.85957	36.8716
-8.85587	38.4854
-48.3893	7.83439
-10.2498	14.4358
35.0042	32.4047
-49.2799	-38.2008
-46.3031	-39.9253
30.9151	-15.4688
-9.56939	-41.2118
41.5027	47.937
45.1596	43.1266
34.4464	31.1601
30.0403	14.0543
27.5453	-4.14368
33.465	-15.0358
5.12758	11.8196
17.6658	12.2175
10.1575	-27.9646
-43.6383	-4.8546
14.3541	-28.4848
43.6423	22.0113
-2.82822	-6.02946
-11.8458	33.7748
-16.729	-40.6715
32.0629	-12.3356
27.6082	38.0118
-11.0165	7.52494
16.8478	-41.8171
45.6879	-0.970328
10.502	-11.963
22.6726	-22.0516
-10.2656	8.64727
-37.3218	24.9035
-48.2614	-2.16785
-10.7572	16.5
27.1049	30.9553
13.5258	-32.7274
-12.8255	26.7879
23.2314	-6.74763
-24.5191	-11.9511
-7.15965	-35.3887
34.6943	20.8644
-16.5551	-13.5432
